SampleID,SampleNumber,Project,Location,SiteID,ProfileID,NatBiome,CoverType,Position,Lithology,SoilFormation,MinDepth,MaxDepth,MidDepth,Horizon_Full,Horizon,Extractant,ppm_NH4.N,ugNH4.N_gDrySoil,ppm_NO3.N,ugNO3.N_gDrySoil,ppm_PO4.P,ugPO4.P_gDrySoil,RootMass_mg_gsoil,pH,STL_SoilP_ExtractionMethod,STL_SoilP_ppm,STL_ugP_gDrySoil,Soil_PercC,Soil_MgCg,SoilPO4.P_ug_g,MAP,DomVeg,P_Efficiency
KZL1-C-FRES-18-28,92,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,18,28,23,BAtb,B,Oxalic Acid,0.2367,1.556213018,0,0,2.624062996,17.2522222,1.741889852,NA,Mehlich-3,15,150,1.6994,16.994,0,830,Herbaceous spp,0.115014815
KZL1-C-FRES-28-42+,312,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,28,42,35,Btb,B,Malic Acid,0.1859,1.136169172,0,0,0.338697,2.070022002,0.875037975,6.4,Mehlich-3,10,100,1.47986,14.7986,0,830,Herbaceous spp,0.02070022
KZL1-C-FRES-28-42+,531,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,28,42,35,Btb,B,Apase,0.0974,0.601234568,0,0,0.0229,0.141358025,0.875037975,6.4,Mehlich-3,10,100,1.47986,14.7986,0,830,Herbaceous spp,0.00141358
KZL1-C-FRES-28-42+,93,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,28,42,35,Btb,B,Oxalic Acid,0.2031,1.253703704,0,0,2.23246564,13.7806521,0.875037975,6.4,Mehlich-3,10,100,1.47986,14.7986,0,830,Herbaceous spp,0.137806521
KZL1-C-FRES-9-18,91,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,9,18,13.5,^ACt,A,Oxalic Acid,0.3886,2.503349825,0,0,3.827261089,24.6551039,6.486610734,NA,Mehlich-3,19,190,1.67135,16.7135,0.13,830,Herbaceous spp,0.129763705
KZL1-C-FRES-9-18,310,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,9,18,13.5,^ACt,A,Malic Acid,0.3511,2.270786982,0,0,0.840424292,5.435558364,6.486610734,NA,Mehlich-3,19,190,1.67135,16.7135,0.13,830,Herbaceous spp,0.028608202
KZL1-C-FRES-9-18,529,FRES,Konza,Konza (FRES),KZL1-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,9,18,13.5,^ACt,A,Apase,0.1593,1.032350883,0,0,0.112,0.725821085,6.486610734,NA,Mehlich-3,19,190,1.67135,16.7135,0.13,830,Herbaceous spp,0.003820111
KZL1-S-FRES-0-6,299,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,6,3,^ At,A,Malic Acid,1.9101,10.55739345,0,0,7.68098846,42.45391198,13.07302505,6.4,Mehlich-3,60,600,3.16471,31.6471,3.681,830,Herbaceous spp,0.07075652
KZL1-S-FRES-0-6,518,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,6,3,^ At,A,Apase,0.8501,4.726702622,0,0,2.046132346,11.37684875,13.07302505,6.4,Mehlich-3,60,600,3.16471,31.6471,3.681,830,Herbaceous spp,0.018961415
KZL1-S-FRES-0-6,80,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,6,3,^At,A,Oxalic Acid,1.6699,9.229774005,0,0,15.71630347,86.86623703,13.07302505,6.4,Mehlich-3,60,600,3.16471,31.6471,3.681,830,Herbaceous spp,0.144777062
KZL1-S-FRES-12-17,301,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,12,17,14.5,^ 2R,R,Malic Acid,0.4101,2.374823356,0,0,0.646555543,3.744099499,3.640476782,NA,Mehlich-3,15,150,1.64441,16.4441,0.0021,830,Herbaceous spp,0.024960663
KZL1-S-FRES-12-17,82,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,12,17,14.5,^2R,R,Oxalic Acid,0.3821,2.208298301,0,0,2.343051506,13.54136786,3.640476782,NA,Mehlich-3,15,150,1.64441,16.4441,0.0021,830,Herbaceous spp,0.090275786
KZL1-S-FRES-12-17,520,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,12,17,14.5,^ 2R,R,Apase,0.184,1.063404573,0,0,0.0605,0.349652047,3.640476782,NA,Mehlich-3,15,150,1.64441,16.4441,0.0021,830,Herbaceous spp,0.002331014
KZL1-S-FRES-21-29,302,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,21,29,25,Batb P?,B,Malic Acid,0.2295,1.38821696,0,0,0.35359961,2.138880068,1.396094461,NA,Mehlich-3,11,110,1.48624,14.8624,0,830,Herbaceous spp,0.019444364
KZL1-S-FRES-21-29,83,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,17,29,23,Batb P?,B,Oxalic Acid,0.1985,1.200701815,0.0205,0.124001951,1.31941481,7.980976105,1.396094461,NA,Mehlich-3,11,110,1.48624,14.8624,0,830,Herbaceous spp,0.072554328
KZL1-S-FRES-21-29,521,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,17,29,23,Batb P?,B,Apase,0.1019,0.610289712,0,0,0.0117,0.070072518,1.396094461,NA,Mehlich-3,11,110,1.48624,14.8624,0,830,Herbaceous spp,0.000637023
KZL1-S-FRES-29-37,303,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,29,37,33,Btb,B,Malic Acid,0.1876,1.157368963,0,0,0.302154,1.864092013,0.69483072,6.6,Mehlich-3,11,110,1.29893,12.9893,0,830,Herbaceous spp,0.016946291
KZL1-S-FRES-29-37,522,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,29,37,33,Btb,B,Apase,0.0974,0.600894121,0,0,0.0079,0.048737819,0.69483072,6.6,Mehlich-3,11,110,1.29893,12.9893,0,830,Herbaceous spp,0.000443071
KZL1-S-FRES-29-37,84,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,29,37,33,Btb,B,Oxalic Acid,0.1686,1.038083529,0,0,1.820578266,11.20944431,0.69483072,6.6,Mehlich-3,11,110,1.29893,12.9893,0,830,Herbaceous spp,0.101904039
KZL1-S-FRES-6-12,519,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,6,12,9,^ Act,A,Apase,0.2441,1.404415805,0,0,0.2618,1.506251773,6.546377936,NA,Mehlich-3,27,270,1.68046,16.8046,0.3021,830,Herbaceous spp,0.00557871
KZL1-S-FRES-6-12,81,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,6,12,9,^Act,A,Oxalic Acid,0.4603,2.65892498,0,0,5.394557823,31.16168706,6.546377936,NA,Mehlich-3,27,270,1.68046,16.8046,0.3021,830,Herbaceous spp,0.115413656
KZL1-S-FRES-6-12,300,FRES,Konza,Konza (FRES),KZL1-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,6,12,9,^ Act,A,Malic Acid,0.419,2.391598651,0,0,1.516027509,8.653291993,6.546377936,NA,Mehlich-3,27,270,1.68046,16.8046,0.3021,830,Herbaceous spp,0.03204923
KZL2-C-FRES-0-6,532,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,6,3,^At,A,Apase,0.3474,1.994797724,0.0405,0.232554139,0.975549547,5.601681105,12.1104204,6.2,Mehlich-3,56,560,3.56297,35.6297,1.0133,830,Herbaceous spp,0.010003002
KZL2-C-FRES-0-6,94,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,6,3,^At,A,Oxalic Acid,1.0819,6.175228029,0.0708,0.404109571,10.72643097,61.22391827,12.1104204,6.2,Mehlich-3,56,560,3.56297,35.6297,1.0133,830,Herbaceous spp,0.109328425
KZL2-C-FRES-0-6,313,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,0,6,3,^At,A,Malic Acid,1.4368,8.250216953,0.0785,0.450753084,5.605222054,32.18561944,12.1104204,6.2,Mehlich-3,56,560,3.56297,35.6297,1.0133,830,Herbaceous spp,0.05747432
KZL2-C-FRES-14-23,315,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,14,23,18.5,^ACt2,A,Malic Acid,0.3469,2.175805594,0,0,0.299358,1.877615483,2.235520227,NA,Mehlich-3,8,80,1.63533,16.3533,0,830,Herbaceous spp,0.023470194
KZL2-C-FRES-14-23,96,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,14,23,18.5,^ACt2,A,Oxalic Acid,0.3998,2.497651034,0.0112,0.069969214,1.528402,9.548311243,2.235520227,NA,Mehlich-3,8,80,1.63533,16.3533,0,830,Herbaceous spp,0.119353891
KZL2-C-FRES-14-23,534,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,14,23,18.5,^ACt2,A,Apase,0.1319,0.82565063,0,0,0.0255,0.159621615,2.235520227,NA,Mehlich-3,8,80,1.63533,16.3533,0,830,Herbaceous spp,0.00199527
KZL2-C-FRES-23-30,97,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,23,30,26.5,ABtb,A,Oxalic Acid,0.3718,2.146654889,0.0143,0.08256365,1.491879967,8.613640197,1.326290019,NA,Mehlich-3,7,70,1.63295,16.3295,0,830,Herbaceous spp,0.123052003
KZL2-C-FRES-23-30,316,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,23,30,26.5,ABtb,A,Malic Acid,0.3336,1.926100245,0.0156,0.090069436,0.211171,1.219234157,1.326290019,NA,Mehlich-3,7,70,1.63295,16.3295,0,830,Herbaceous spp,0.017417631
KZL2-C-FRES-23-30,535,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,23,30,26.5,ABtb,A,Apase,0.131,0.757865019,0,0,0.0143,0.082728777,1.326290019,NA,Mehlich-3,7,70,1.63295,16.3295,0,830,Herbaceous spp,0.00118184
KZL2-C-FRES-30-38+,98,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,30,38,34,ABtb2,A,Oxalic Acid,0.2367,1.406065988,0.0181,0.107519199,1.138833646,6.76499897,3.292829981,6.1,Mehlich-3,9,90,1.68482,16.8482,0,830,Herbaceous spp,0.075166655
KZL2-C-FRES-30-38+,317,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,30,38,34,ABtb2,A,Malic Acid,0.256,1.529837813,0,0,0.295815,1.767769425,3.292829981,6.1,Mehlich-3,9,90,1.68482,16.8482,0,830,Herbaceous spp,0.019641883
KZL2-C-FRES-30-38+,536,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,30,38,34,ABtb2,A,Apase,0.1027,0.613727904,0,0,0.016,0.095614863,3.292829981,6.1,Mehlich-3,9,90,1.68482,16.8482,0,830,Herbaceous spp,0.001062387
KZL2-C-FRES-6-14,533,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,6,14,10,^ACt1,A,Apase,0.1628,0.92738384,0,0,0.1239,0.70579151,4.897536504,NA,Mehlich-3,15,150,1.68716,16.8716,0.1106,830,Herbaceous spp,0.004705277
KZL2-C-FRES-6-14,314,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,6,14,10,^ACt1,A,Malic Acid,0.4295,2.475989531,0,0,0.932462991,5.375479869,4.897536504,NA,Mehlich-3,15,150,1.68716,16.8716,0.1106,830,Herbaceous spp,0.035836532
KZL2-C-FRES-6-14,95,FRES,Konza,Konza (FRES),KZL2-C,Grassland,TallgrassPrairie,Control,Limestone/Shale,Residuum/Loose,6,14,10,^ACt1,A,Oxalic Acid,0.4818,2.766423841,0,0,3.445808742,19.78532058,4.897536504,NA,Mehlich-3,15,150,1.68716,16.8716,0.1106,830,Herbaceous spp,0.131902137
KZL2-S-FRES-0-5,523,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,5,2.5,^At,A,Apase,0.1752,1.019661851,0,0,1.209391782,7.038645335,13.59542382,6.5,Mehlich-3,51,510,2.88412,28.8412,1.1695,830,Herbaceous spp,0.013801265
KZL2-S-FRES-0-5,304,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,5,2.5,^At,A,Malic Acid,0.4636,2.709004045,0,0,7.17967129,41.95375014,13.59542382,6.5,Mehlich-3,51,510,2.88412,28.8412,1.1695,830,Herbaceous spp,0.082262255
KZL2-S-FRES-0-5,85,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,0,5,2.5,^At,A,Oxalic Acid,0.547,3.177166223,0,0,12.57688065,73.05089652,13.59542382,6.5,Mehlich-3,51,510,2.88412,28.8412,1.1695,830,Herbaceous spp,0.143237052
KZL2-S-FRES-14-21,525,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,14,21,17.5,^ACt2,A,Apase,0.1672,0.955140741,0,0,0.0644,0.367889137,2.443064893,NA,Mehlich-3,7,70,1.6385,16.385,0,830,Herbaceous spp,0.005255559
KZL2-S-FRES-14-21,306,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,14,21,17.5,^ACt2,A,Malic Acid,0.3719,2.154186311,0,0,0.322878801,1.870236873,2.443064893,NA,Mehlich-3,7,70,1.6385,16.385,0,830,Herbaceous spp,0.02671767
KZL2-S-FRES-14-21,87,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,14,21,17.5,^ACt2,A,Oxalic Acid,0.4044,2.333124806,0,0,1.406661889,8.115523607,2.443064893,NA,Mehlich-3,7,70,1.6385,16.385,0,830,Herbaceous spp,0.115936052
KZL2-S-FRES-27-33,307,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,21,33,27,AbtbP,A,Malic Acid,0.2368,1.434349531,0.0295,0.178687969,0.503479918,3.049688279,1.054106331,NA,Mehlich-3,13,130,1.81536,18.1536,0,830,Herbaceous spp,0.023459141
KZL2-S-FRES-27-33,526,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,21,33,27,AbtbP,A,Apase,0.0992,0.609339199,0.0287,0.176290676,0.0197,0.121007885,1.054106331,NA,Mehlich-3,13,130,1.81536,18.1536,0,830,Herbaceous spp,0.00093083
KZL2-S-FRES-27-33,88,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,21,33,27,AbtbP,A,Oxalic Acid,0.2003,1.227878629,0.0526,0.322448407,1.276805771,7.827071992,1.054106331,NA,Mehlich-3,13,130,1.81536,18.1536,0,830,Herbaceous spp,0.060208246
KZL2-S-FRES-33-39+,527,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,33,39,36,Btb,B,Apase,0.1142,0.698145471,0.0051,0.031178125,0.0104,0.063578922,0.560822583,6.5,Mehlich-3,9,90,1.59386,15.9386,0,830,Herbaceous spp,0.000706432
KZL2-S-FRES-33-39+,308,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,33,39,36,Btb,B,Malic Acid,0.2135,1.31301749,0,0,0.323809735,1.991418481,0.560822583,6.5,Mehlich-3,9,90,1.59386,15.9386,0,830,Herbaceous spp,0.022126872
KZL2-S-FRES-33-39+,89,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,33,39,36,Btb,B,Oxalic Acid,0.2283,1.387421148,0.0274,0.166514846,0.950136475,5.774154352,0.560822583,6.5,Mehlich-3,9,90,1.59386,15.9386,0,830,Herbaceous spp,0.064157271
KZL2-S-FRES-5-14,86,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,5,14,9.5,^Act,A,Oxalic Acid,0.3625,2.073205605,0,0,3.951030202,22.59668403,6.803105752,NA,Mehlich-3,20,200,1.77473,17.7473,0.2019,830,Herbaceous spp,0.11298342
KZL2-S-FRES-5-14,524,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,5,14,9.5,^Act,A,Apase,0.2246,1.274334917,0,0,0.2123,1.204547208,6.803105752,NA,Mehlich-3,20,200,1.77473,17.7473,0.2019,830,Herbaceous spp,0.006022736
KZL2-S-FRES-5-14,305,FRES,Konza,Konza (FRES),KZL2-S,Grassland,TallgrassPrairie,Slab,Limestone/Shale,Residuum/Loose,5,14,9.5,^Act,A,Malic Acid,0.547,3.147279444,0,0,1.069541905,6.1538341,6.803105752,NA,Mehlich-3,20,200,1.77473,17.7473,0.2019,830,Herbaceous spp,0.030769171
R8-H-M-0-10,142,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,0,10,5,A,A,Oxalic Acid,0.3811,2.118979798,0,0,0.458,2.546556672,8.071821074,4.97,Mehlich-3,3,30,1.47949,14.7949,0.311393667,1170,Deciduous woody spp,0.084885222
R8-H-M-0-10,361,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,0,10,5,A,A,Malic Acid,0.3086,1.747002357,0,0,0.2768,1.566980727,8.071821074,4.97,Mehlich-3,3,30,1.47949,14.7949,0.311393667,1170,Deciduous woody spp,0.052232691
R8-H-M-0-10,580,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,0,10,5,A,A,Apase,0.1632,0.920174211,0.0133,0.074989688,0.055,0.31010773,8.071821074,4.97,Mehlich-3,3,30,1.47949,14.7949,0.311393667,1170,Deciduous woody spp,0.010336924
R8-H-M-10-20,143,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,10,20,15,E,E,Oxalic Acid,0.1626,0.920917433,0,0,0.1759,0.996244628,1.67027728,4.97,Mehlich-3,1,10,0.724057,7.24057,0.120823014,1170,Deciduous woody spp,0.099624463
R8-H-M-10-20,362,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,10,20,15,E,E,Malic Acid,0.149,0.840548986,0,0,0.0776,0.437762425,1.67027728,4.97,Mehlich-3,1,10,0.724057,7.24057,0.120823014,1170,Deciduous woody spp,0.043776243
R8-H-M-10-20,581,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,10,20,15,E,E,Apase,0.0587,0.333786305,0,0,0,0,1.67027728,4.97,Mehlich-3,1,10,0.724057,7.24057,0.120823014,1170,Deciduous woody spp,0
R8-H-M-100-110,152,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,100,110,105,C,C,Oxalic Acid,0.0289,0.156008922,0,0,0.1155,0.623495863,0.119805305,5.11,Mehlich-3,1,10,0.0881464,0.881464,0,1170,Deciduous woody spp,0.062349586
R8-H-M-100-110,590,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,100,110,105,C,C,Apase,0,0,0,0,0,0,0.119805305,5.11,Mehlich-3,1,10,0.0881464,0.881464,0,1170,Deciduous woody spp,0
R8-H-M-100-110,371,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,100,110,105,C,C,Malic Acid,0,0,0,0,0.0249,0.133609495,0.119805305,5.11,Mehlich-3,1,10,0.0881464,0.881464,0,1170,Deciduous woody spp,0.01336095
R8-H-M-110-120,153,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,110,120,115,C,C,Oxalic Acid,0.0391,0.207289596,0,0,0.1666,0.88323393,1.188032511,5.11,Mehlich-3,2,20,0.0820078,0.820078,0.040119159,1170,Deciduous woody spp,0.044161697
R8-H-M-110-120,372,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,110,120,115,C,C,Malic Acid,0,0,0,0,0.0434,0.229174917,1.188032511,5.11,Mehlich-3,2,20,0.0820078,0.820078,0.040119159,1170,Deciduous woody spp,0.011458746
R8-H-M-110-120,591,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,110,120,115,C,C,Apase,0,0,0,0,0,0,1.188032511,5.11,Mehlich-3,2,20,0.0820078,0.820078,0.040119159,1170,Deciduous woody spp,0
R8-H-M-120-130,154,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,120,130,125,C,C,Oxalic Acid,0.0451,0.239370679,0,0,0.171,0.907591708,0.417291632,5.11,Mehlich-3,2,20,0.0851898,0.851898,0,1170,Deciduous woody spp,0.045379585
R8-H-M-120-130,592,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,120,130,125,C,C,Apase,0,0,0,0,0,0,0.417291632,5.11,Mehlich-3,2,20,0.0851898,0.851898,0,1170,Deciduous woody spp,0
R8-H-M-120-130,373,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,120,130,125,C,C,Malic Acid,0,0,0,0,0.0442,0.235541734,0.417291632,5.11,Mehlich-3,2,20,0.0851898,0.851898,0,1170,Deciduous woody spp,0.011777087
R8-H-M-130-140,593,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,130,140,135,C,C,Apase,0,0,0,0,0,0,0.936853723,5.16,Mehlich-3,1,10,0.189644,1.89644,0,1170,Deciduous woody spp,0
R8-H-M-130-140,155,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,130,140,135,C,C,Oxalic Acid,0.0563,0.297198707,0,0,0.1877,0.990838319,0.936853723,5.16,Mehlich-3,1,10,0.189644,1.89644,0,1170,Deciduous woody spp,0.099083832
R8-H-M-130-140,374,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,130,140,135,C,C,Malic Acid,0,0,0,0,0.0424,0.226943863,0.936853723,5.16,Mehlich-3,1,10,0.189644,1.89644,0,1170,Deciduous woody spp,0.022694386
R8-H-M-140-150,594,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,140,150,145,C,C,Apase,0,0,0,0,0.01,0.05496898,NA,5.16,Mehlich-3,3,30,0.0900583,0.900583,0.128176303,1170,Deciduous woody spp,0.001832299
R8-H-M-140-150,156,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,140,150,145,C,C,Oxalic Acid,0.0443,0.241587582,0,0,3.249233253,17.71951255,NA,5.16,Mehlich-3,3,30,0.0900583,0.900583,0.128176303,1170,Deciduous woody spp,0.590650418
R8-H-M-140-150,375,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,140,150,145,C,C,Malic Acid,0,0,0,0,0.2152,1.1852936,NA,5.16,Mehlich-3,3,30,0.0900583,0.900583,0.128176303,1170,Deciduous woody spp,0.039509787
R8-H-M-150-175,595,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,150,175,162.5,C,C,Apase,0,0,0,0,0.03,0.162337662,NA,5.16,Mehlich-3,6,60,0.086585,0.86585,0.335068658,1170,Deciduous woody spp,0.002705628
R8-H-M-150-175,157,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,150,175,162.5,C,C,Oxalic Acid,0.04,0.216450216,0,0,5.161097659,27.92801764,NA,5.16,Mehlich-3,6,60,0.086585,0.86585,0.335068658,1170,Deciduous woody spp,0.465466961
R8-H-M-150-175,376,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,150,175,162.5,C,C,Malic Acid,0,0,0,0,0.3286,1.796099523,NA,5.16,Mehlich-3,6,60,0.086585,0.86585,0.335068658,1170,Deciduous woody spp,0.029934992
R8-H-M-175-200,596,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,175,200,187.5,C,C,Apase,0,0,0,0,0.01,0.052984158,NA,4.91,Mehlich-3,4,40,0.0765601,0.765601,0.300750847,1170,Deciduous woody spp,0.001324604
R8-H-M-175-200,377,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,175,200,187.5,C,C,Malic Acid,0,0,0,0,0.1578,0.839427695,NA,4.91,Mehlich-3,4,40,0.0765601,0.765601,0.300750847,1170,Deciduous woody spp,0.020985692
R8-H-M-175-200,158,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,175,200,187.5,C,C,Oxalic Acid,0.0271,0.141894489,0,0,0.5777,3.024813524,NA,4.91,Mehlich-3,4,40,0.0765601,0.765601,0.300750847,1170,Deciduous woody spp,0.075620338
